Model,Distance,Num_Rounds,Backend,Run,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
No_Correction,3,3,ibm_miami,1,1000,0.0,,,0.447,1000,447,20260427_154239
MWPM,3,3,ibm_miami,1,1000,0.0,,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
CNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.454,1000,454,20260427_154239
MWPM+CNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
CNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.455,1000,455,20260427_154239
MWPM+CNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
CNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.457,1000,457,20260427_154239
MWPM+CNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GCNII,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.551,1000,551,20260427_154239
MWPM+GCNII,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.454,1000,454,20260427_154239
GCNII,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.553,1000,553,20260427_154239
MWPM+GCNII,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.454,1000,454,20260427_154239
GCNII,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.553,1000,553,20260427_154239
MWPM+GCNII,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.454,1000,454,20260427_154239
APPNP,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446,1000,446,20260427_154239
MWPM+APPNP,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
APPNP,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.553,1000,553,20260427_154239
MWPM+APPNP,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.454,1000,454,20260427_154239
APPNP,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.553,1000,553,20260427_154239
MWPM+APPNP,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.454,1000,454,20260427_154239
GraphTransformer,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446,1000,446,20260427_154239
MWPM+GraphTransformer,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GraphTransformer,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446,1000,446,20260427_154239
MWPM+GraphTransformer,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GraphTransformer,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.45,1000,450,20260427_154239
MWPM+GraphTransformer,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GCN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260427_154239
MWPM+GCN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GCN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.534,1000,534,20260427_154239
MWPM+GCN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.475,1000,475,20260427_154239
GCN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.447,1000,447,20260427_154239
MWPM+GCN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GAT,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260427_154239
MWPM+GAT,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GAT,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.459,1000,459,20260427_154239
MWPM+GAT,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GAT,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.451,1000,451,20260427_154239
MWPM+GAT,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.466,1000,466,20260427_154239
MWPM+GNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.468,1000,468,20260427_154239
GNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.496,1000,496,20260427_154239
MWPM+GNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.458,1000,458,20260427_154239
MWPM+GNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462,1000,462,20260427_154239
GraphMamba,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260427_154239
MWPM+GraphMamba,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GraphMamba,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.445,1000,445,20260427_154239
MWPM+GraphMamba,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
GraphMamba,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.445,1000,445,20260427_154239
MWPM+GraphMamba,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260427_154239
MWPM,3,3,ibm_miami,1,1000,0.0,,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
CNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.458,1000,458,20260427_154239
MWPM+CNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
CNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455,1000,455,20260427_154239
MWPM+CNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
CNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.461,1000,461,20260427_154239
MWPM+CNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GCNII,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.553,1000,553,20260427_154239
MWPM+GCNII,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453,1000,453,20260427_154239
GCNII,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.46,1000,460,20260427_154239
MWPM+GCNII,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453,1000,453,20260427_154239
GCNII,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.553,1000,553,20260427_154239
MWPM+GCNII,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453,1000,453,20260427_154239
APPNP,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.447,1000,447,20260427_154239
MWPM+APPNP,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
APPNP,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.553,1000,553,20260427_154239
MWPM+APPNP,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453,1000,453,20260427_154239
APPNP,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.54,1000,540,20260427_154239
MWPM+APPNP,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.443,1000,443,20260427_154239
GraphTransformer,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.45,1000,450,20260427_154239
MWPM+GraphTransformer,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GraphTransformer,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.452,1000,452,20260427_154239
MWPM+GraphTransformer,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GraphTransformer,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.45,1000,450,20260427_154239
MWPM+GraphTransformer,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GCN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.454,1000,454,20260427_154239
MWPM+GCN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GCN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.46,1000,460,20260427_154239
MWPM+GCN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GCN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.464,1000,464,20260427_154239
MWPM+GCN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GAT,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.459,1000,459,20260427_154239
MWPM+GAT,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GAT,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.458,1000,458,20260427_154239
MWPM+GAT,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GAT,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.457,1000,457,20260427_154239
MWPM+GAT,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.456,1000,456,20260427_154239
MWPM+GNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.452,1000,452,20260427_154239
MWPM+GNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.548,1000,548,20260427_154239
MWPM+GNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GraphMamba,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.446,1000,446,20260427_154239
MWPM+GraphMamba,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GraphMamba,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.447,1000,447,20260427_154239
MWPM+GraphMamba,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
GraphMamba,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.446,1000,446,20260427_154239
MWPM+GraphMamba,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260427_154239
MWPM,3,3,ibm_miami,1,1000,0.0,,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
CNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260427_154239
MWPM+CNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
CNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.467,1000,467,20260427_154239
MWPM+CNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
CNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.462,1000,462,20260427_154239
MWPM+CNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GCNII,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.553,1000,553,20260427_154239
MWPM+GCNII,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.464,1000,464,20260427_154239
GCNII,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.447,1000,447,20260427_154239
MWPM+GCNII,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GCNII,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.439,1000,439,20260427_154239
MWPM+GCNII,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
APPNP,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.499,1000,499,20260427_154239
MWPM+APPNP,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.464,1000,464,20260427_154239
APPNP,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.557,1000,557,20260427_154239
MWPM+APPNP,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.464,1000,464,20260427_154239
APPNP,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.447,1000,447,20260427_154239
MWPM+APPNP,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GraphTransformer,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.447,1000,447,20260427_154239
MWPM+GraphTransformer,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GraphTransformer,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260427_154239
MWPM+GraphTransformer,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GraphTransformer,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260427_154239
MWPM+GraphTransformer,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GCN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.506,1000,506,20260427_154239
MWPM+GCN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260427_154239
GCN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.515,1000,515,20260427_154239
MWPM+GCN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.464,1000,464,20260427_154239
GCN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.458,1000,458,20260427_154239
MWPM+GCN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GAT,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.455,1000,455,20260427_154239
MWPM+GAT,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GAT,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466,1000,466,20260427_154239
MWPM+GAT,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GAT,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.454,1000,454,20260427_154239
MWPM+GAT,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.496,1000,496,20260427_154239
MWPM+GNN,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.45,1000,450,20260427_154239
MWPM+GNN,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.449,1000,449,20260427_154239
MWPM+GNN,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GraphMamba,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.447,1000,447,20260427_154239
MWPM+GraphMamba,3,3,ibm_miami,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GraphMamba,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.446,1000,446,20260427_154239
MWPM+GraphMamba,3,3,ibm_miami,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
GraphMamba,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.449,1000,449,20260427_154239
MWPM+GraphMamba,3,3,ibm_miami,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445,1000,445,20260427_154239
No_Correction,5,5,ibm_miami,1,1000,0.0,,,0.344,1000,344,20260427_154239
MWPM,5,5,ibm_miami,1,1000,0.0,,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
CNN,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.355,1000,355,20260427_154239
MWPM+CNN,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
CNN,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.355,1000,355,20260427_154239
MWPM+CNN,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
CNN,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.38,1000,380,20260427_154239
MWPM+CNN,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
GCNII,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.656,1000,656,20260427_154239
MWPM+GCNII,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.672,1000,672,20260427_154239
GCNII,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.656,1000,656,20260427_154239
MWPM+GCNII,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.672,1000,672,20260427_154239
GCNII,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.344,1000,344,20260427_154239
MWPM+GCNII,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
APPNP,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.344,1000,344,20260427_154239
MWPM+APPNP,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
APPNP,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.344,1000,344,20260427_154239
MWPM+APPNP,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
APPNP,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.344,1000,344,20260427_154239
MWPM+APPNP,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
GraphTransformer,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.347,1000,347,20260427_154239
MWPM+GraphTransformer,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
GraphTransformer,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.343,1000,343,20260427_154239
MWPM+GraphTransformer,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
GraphTransformer,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.337,1000,337,20260427_154239
MWPM+GraphTransformer,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
GCN,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.351,1000,351,20260427_154239
MWPM+GCN,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
GCN,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.611,1000,611,20260427_154239
MWPM+GCN,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.672,1000,672,20260427_154239
GCN,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.63,1000,630,20260427_154239
MWPM+GCN,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.672,1000,672,20260427_154239
GAT,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.359,1000,359,20260427_154239
MWPM+GAT,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
GAT,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.365,1000,365,20260427_154239
MWPM+GAT,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
GAT,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.356,1000,356,20260427_154239
MWPM+GAT,5,5,ibm_miami,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
GNN,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.342,1000,342,20260427_154239
MWPM+GNN,5,5,ibm_miami,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
GNN,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.343,1000,343,20260427_154239
MWPM+GNN,5,5,ibm_miami,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.281,1000,281,20260427_154239
